,match_id,batting_team,bowling_team,ball,runs,player_dismissed,city,venue
28,64,India,West Indies,4.4,4,0,Jamaica,"Sabina Park, Kingston"
29,64,India,West Indies,4.5,1,0,Jamaica,"Sabina Park, Kingston"
30,64,India,West Indies,4.6,1,0,Jamaica,"Sabina Park, Kingston"
31,64,India,West Indies,4.7,0,0,Jamaica,"Sabina Park, Kingston"
32,64,India,West Indies,4.8,1,0,Jamaica,"Sabina Park, Kingston"
33,64,India,West Indies,5.1,6,0,Jamaica,"Sabina Park, Kingston"
34,64,India,West Indies,5.2,4,0,Jamaica,"Sabina Park, Kingston"
35,64,India,West Indies,5.3,0,V Kohli,Jamaica,"Sabina Park, Kingston"
36,64,India,West Indies,5.4,1,0,Jamaica,"Sabina Park, Kingston"
37,64,India,West Indies,5.5,0,S Dhawan,Jamaica,"Sabina Park, Kingston"
38,64,India,West Indies,5.6,1,0,Jamaica,"Sabina Park, Kingston"
39,64,India,West Indies,6.1,0,0,Jamaica,"Sabina Park, Kingston"
40,64,India,West Indies,6.2,1,0,Jamaica,"Sabina Park, Kingston"
41,64,India,West Indies,6.3,1,0,Jamaica,"Sabina Park, Kingston"
42,64,India,West Indies,6.4,1,0,Jamaica,"Sabina Park, Kingston"
43,64,India,West Indies,6.5,2,0,Jamaica,"Sabina Park, Kingston"
44,64,India,West Indies,6.6,0,0,Jamaica,"Sabina Park, Kingston"
45,64,India,West Indies,7.1,1,0,Jamaica,"Sabina Park, Kingston"
46,64,India,West Indies,7.2,0,0,Jamaica,"Sabina Park, Kingston"
47,64,India,West Indies,7.3,4,0,Jamaica,"Sabina Park, Kingston"
48,64,India,West Indies,7.4,1,0,Jamaica,"Sabina Park, Kingston"
49,64,India,West Indies,7.5,1,0,Jamaica,"Sabina Park, Kingston"
50,64,India,West Indies,7.6,0,0,Jamaica,"Sabina Park, Kingston"
51,64,India,West Indies,8.1,1,0,Jamaica,"Sabina Park, Kingston"
52,64,India,West Indies,8.2,1,0,Jamaica,"Sabina Park, Kingston"
53,64,India,West Indies,8.3,4,0,Jamaica,"Sabina Park, Kingston"
54,64,India,West Indies,8.4,1,0,Jamaica,"Sabina Park, Kingston"
55,64,India,West Indies,8.5,1,0,Jamaica,"Sabina Park, Kingston"
56,64,India,West Indies,8.6,1,0,Jamaica,"Sabina Park, Kingston"
57,64,India,West Indies,9.1,1,0,Jamaica,"Sabina Park, Kingston"
58,64,India,West Indies,9.2,0,0,Jamaica,"Sabina Park, Kingston"
59,64,India,West Indies,9.3,4,0,Jamaica,"Sabina Park, Kingston"
60,64,India,West Indies,9.4,0,0,Jamaica,"Sabina Park, Kingston"
61,64,India,West Indies,9.5,0,0,Jamaica,"Sabina Park, Kingston"
62,64,India,West Indies,9.6,1,0,Jamaica,"Sabina Park, Kingston"
63,64,India,West Indies,10.1,1,0,Jamaica,"Sabina Park, Kingston"
64,64,India,West Indies,10.2,0,0,Jamaica,"Sabina Park, Kingston"
65,64,India,West Indies,10.3,0,0,Jamaica,"Sabina Park, Kingston"
66,64,India,West Indies,10.4,1,0,Jamaica,"Sabina Park, Kingston"
67,64,India,West Indies,10.5,6,0,Jamaica,"Sabina Park, Kingston"
68,64,India,West Indies,10.6,4,0,Jamaica,"Sabina Park, Kingston"
69,64,India,West Indies,11.1,2,0,Jamaica,"Sabina Park, Kingston"
70,64,India,West Indies,11.2,1,0,Jamaica,"Sabina Park, Kingston"
71,64,India,West Indies,11.3,1,0,Jamaica,"Sabina Park, Kingston"
72,64,India,West Indies,11.4,0,0,Jamaica,"Sabina Park, Kingston"
73,64,India,West Indies,11.5,1,0,Jamaica,"Sabina Park, Kingston"
74,64,India,West Indies,11.6,4,0,Jamaica,"Sabina Park, Kingston"
75,64,India,West Indies,12.1,1,0,Jamaica,"Sabina Park, Kingston"
76,64,India,West Indies,12.2,0,0,Jamaica,"Sabina Park, Kingston"
77,64,India,West Indies,12.3,6,0,Jamaica,"Sabina Park, Kingston"
78,64,India,West Indies,12.4,1,0,Jamaica,"Sabina Park, Kingston"
79,64,India,West Indies,12.5,0,0,Jamaica,"Sabina Park, Kingston"
80,64,India,West Indies,12.6,0,0,Jamaica,"Sabina Park, Kingston"
81,64,India,West Indies,12.7,6,0,Jamaica,"Sabina Park, Kingston"
82,64,India,West Indies,13.1,0,0,Jamaica,"Sabina Park, Kingston"
83,64,India,West Indies,13.2,1,0,Jamaica,"Sabina Park, Kingston"
84,64,India,West Indies,13.3,1,0,Jamaica,"Sabina Park, Kingston"
85,64,India,West Indies,13.4,0,0,Jamaica,"Sabina Park, Kingston"
86,64,India,West Indies,13.5,1,0,Jamaica,"Sabina Park, Kingston"
87,64,India,West Indies,13.6,4,0,Jamaica,"Sabina Park, Kingston"
88,64,India,West Indies,14.1,1,0,Jamaica,"Sabina Park, Kingston"
89,64,India,West Indies,14.2,1,0,Jamaica,"Sabina Park, Kingston"
90,64,India,West Indies,14.3,0,0,Jamaica,"Sabina Park, Kingston"
91,64,India,West Indies,14.4,1,0,Jamaica,"Sabina Park, Kingston"
92,64,India,West Indies,14.5,1,0,Jamaica,"Sabina Park, Kingston"
93,64,India,West Indies,14.6,1,0,Jamaica,"Sabina Park, Kingston"
94,64,India,West Indies,15.1,6,0,Jamaica,"Sabina Park, Kingston"
95,64,India,West Indies,15.2,4,0,Jamaica,"Sabina Park, Kingston"
96,64,India,West Indies,15.3,1,0,Jamaica,"Sabina Park, Kingston"
97,64,India,West Indies,15.4,0,KD Karthik,Jamaica,"Sabina Park, Kingston"
98,64,India,West Indies,15.5,1,0,Jamaica,"Sabina Park, Kingston"
99,64,India,West Indies,15.6,1,0,Jamaica,"Sabina Park, Kingston"
100,64,India,West Indies,16.1,1,0,Jamaica,"Sabina Park, Kingston"
101,64,India,West Indies,16.2,1,0,Jamaica,"Sabina Park, Kingston"
102,64,India,West Indies,16.3,1,0,Jamaica,"Sabina Park, Kingston"
103,64,India,West Indies,16.4,0,MS Dhoni,Jamaica,"Sabina Park, Kingston"
104,64,India,West Indies,16.5,0,RR Pant,Jamaica,"Sabina Park, Kingston"
105,64,India,West Indies,16.6,2,0,Jamaica,"Sabina Park, Kingston"
106,64,India,West Indies,17.1,2,0,Jamaica,"Sabina Park, Kingston"
107,64,India,West Indies,17.2,1,0,Jamaica,"Sabina Park, Kingston"
108,64,India,West Indies,17.3,1,0,Jamaica,"Sabina Park, Kingston"
109,64,India,West Indies,17.4,1,0,Jamaica,"Sabina Park, Kingston"
110,64,India,West Indies,17.5,1,0,Jamaica,"Sabina Park, Kingston"
111,64,India,West Indies,17.6,0,KM Jadhav,Jamaica,"Sabina Park, Kingston"
112,64,India,West Indies,18.1,1,0,Jamaica,"Sabina Park, Kingston"
113,64,India,West Indies,18.2,2,0,Jamaica,"Sabina Park, Kingston"
114,64,India,West Indies,18.3,1,0,Jamaica,"Sabina Park, Kingston"
115,64,India,West Indies,18.4,1,0,Jamaica,"Sabina Park, Kingston"
116,64,India,West Indies,18.5,1,0,Jamaica,"Sabina Park, Kingston"
117,64,India,West Indies,18.6,1,0,Jamaica,"Sabina Park, Kingston"
118,64,India,West Indies,18.7,1,0,Jamaica,"Sabina Park, Kingston"
119,64,India,West Indies,19.1,1,0,Jamaica,"Sabina Park, Kingston"
120,64,India,West Indies,19.2,6,0,Jamaica,"Sabina Park, Kingston"
121,64,India,West Indies,19.3,4,0,Jamaica,"Sabina Park, Kingston"
122,64,India,West Indies,19.4,1,0,Jamaica,"Sabina Park, Kingston"
123,64,India,West Indies,19.5,2,0,Jamaica,"Sabina Park, Kingston"
124,64,India,West Indies,19.6,4,0,Jamaica,"Sabina Park, Kingston"
0,65,Sri Lanka,India,0.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
1,65,Sri Lanka,India,0.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
2,65,Sri Lanka,India,0.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
3,65,Sri Lanka,India,0.4,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
4,65,Sri Lanka,India,0.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
5,65,Sri Lanka,India,0.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
6,65,Sri Lanka,India,1.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
7,65,Sri Lanka,India,1.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
8,65,Sri Lanka,India,1.3,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
9,65,Sri Lanka,India,1.4,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
10,65,Sri Lanka,India,1.5,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
11,65,Sri Lanka,India,1.6,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
12,65,Sri Lanka,India,2.1,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
13,65,Sri Lanka,India,2.2,0,WU Tharanga,Colombo,"R.Premadasa Stadium, Khettarama"
14,65,Sri Lanka,India,2.3,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
15,65,Sri Lanka,India,2.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
16,65,Sri Lanka,India,2.5,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
17,65,Sri Lanka,India,2.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
18,65,Sri Lanka,India,3.1,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
19,65,Sri Lanka,India,3.2,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
20,65,Sri Lanka,India,3.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
21,65,Sri Lanka,India,3.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
22,65,Sri Lanka,India,3.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
23,65,Sri Lanka,India,3.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
24,65,Sri Lanka,India,4.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
25,65,Sri Lanka,India,4.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
26,65,Sri Lanka,India,4.3,0,N Dickwella,Colombo,"R.Premadasa Stadium, Khettarama"
27,65,Sri Lanka,India,4.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
28,65,Sri Lanka,India,4.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
29,65,Sri Lanka,India,4.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
30,65,Sri Lanka,India,5.1,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
31,65,Sri Lanka,India,5.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
32,65,Sri Lanka,India,5.3,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
33,65,Sri Lanka,India,5.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
34,65,Sri Lanka,India,5.5,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
35,65,Sri Lanka,India,5.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
36,65,Sri Lanka,India,6.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
37,65,Sri Lanka,India,6.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
38,65,Sri Lanka,India,6.3,0,AD Mathews,Colombo,"R.Premadasa Stadium, Khettarama"
39,65,Sri Lanka,India,6.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
40,65,Sri Lanka,India,6.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
41,65,Sri Lanka,India,6.6,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
42,65,Sri Lanka,India,7.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
43,65,Sri Lanka,India,7.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
44,65,Sri Lanka,India,7.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
45,65,Sri Lanka,India,7.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
46,65,Sri Lanka,India,7.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
47,65,Sri Lanka,India,7.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
48,65,Sri Lanka,India,8.1,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
49,65,Sri Lanka,India,8.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
50,65,Sri Lanka,India,8.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
51,65,Sri Lanka,India,8.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
52,65,Sri Lanka,India,8.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
53,65,Sri Lanka,India,8.6,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
54,65,Sri Lanka,India,8.7,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
55,65,Sri Lanka,India,9.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
56,65,Sri Lanka,India,9.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
57,65,Sri Lanka,India,9.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
58,65,Sri Lanka,India,9.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
59,65,Sri Lanka,India,9.5,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
60,65,Sri Lanka,India,9.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
61,65,Sri Lanka,India,10.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
62,65,Sri Lanka,India,10.2,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
63,65,Sri Lanka,India,10.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
64,65,Sri Lanka,India,10.4,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
65,65,Sri Lanka,India,10.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
66,65,Sri Lanka,India,10.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
67,65,Sri Lanka,India,11.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
68,65,Sri Lanka,India,11.2,0,EMDY Munaweera,Colombo,"R.Premadasa Stadium, Khettarama"
69,65,Sri Lanka,India,11.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
70,65,Sri Lanka,India,11.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
71,65,Sri Lanka,India,11.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
72,65,Sri Lanka,India,11.6,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
73,65,Sri Lanka,India,12.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
74,65,Sri Lanka,India,12.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
75,65,Sri Lanka,India,12.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
76,65,Sri Lanka,India,12.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
77,65,Sri Lanka,India,12.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
78,65,Sri Lanka,India,12.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
79,65,Sri Lanka,India,13.1,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
80,65,Sri Lanka,India,13.2,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
81,65,Sri Lanka,India,13.3,0,NLTC Perera,Colombo,"R.Premadasa Stadium, Khettarama"
82,65,Sri Lanka,India,13.4,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
83,65,Sri Lanka,India,13.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
84,65,Sri Lanka,India,13.6,0,MD Shanaka,Colombo,"R.Premadasa Stadium, Khettarama"
85,65,Sri Lanka,India,14.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
86,65,Sri Lanka,India,14.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
87,65,Sri Lanka,India,14.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
88,65,Sri Lanka,India,14.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
89,65,Sri Lanka,India,14.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
90,65,Sri Lanka,India,14.6,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
91,65,Sri Lanka,India,15.1,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
92,65,Sri Lanka,India,15.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
93,65,Sri Lanka,India,15.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
94,65,Sri Lanka,India,15.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
95,65,Sri Lanka,India,15.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
96,65,Sri Lanka,India,15.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
97,65,Sri Lanka,India,15.7,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
98,65,Sri Lanka,India,15.8,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
99,65,Sri Lanka,India,16.1,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
100,65,Sri Lanka,India,16.2,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
101,65,Sri Lanka,India,16.3,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
102,65,Sri Lanka,India,16.4,0,S Prasanna,Colombo,"R.Premadasa Stadium, Khettarama"
103,65,Sri Lanka,India,16.5,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
104,65,Sri Lanka,India,16.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
105,65,Sri Lanka,India,17.1,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
106,65,Sri Lanka,India,17.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
107,65,Sri Lanka,India,17.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
108,65,Sri Lanka,India,17.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
109,65,Sri Lanka,India,17.5,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
110,65,Sri Lanka,India,17.6,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
111,65,Sri Lanka,India,18.1,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
112,65,Sri Lanka,India,18.2,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
113,65,Sri Lanka,India,18.3,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
114,65,Sri Lanka,India,18.4,2,0,Colombo,"R.Premadasa Stadium, Khettarama"
115,65,Sri Lanka,India,18.5,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
116,65,Sri Lanka,India,18.6,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
117,65,Sri Lanka,India,19.1,4,0,Colombo,"R.Premadasa Stadium, Khettarama"
118,65,Sri Lanka,India,19.2,0,0,Colombo,"R.Premadasa Stadium, Khettarama"
119,65,Sri Lanka,India,19.3,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
120,65,Sri Lanka,India,19.4,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
121,65,Sri Lanka,India,19.5,6,0,Colombo,"R.Premadasa Stadium, Khettarama"
122,65,Sri Lanka,India,19.6,1,0,Colombo,"R.Premadasa Stadium, Khettarama"
0,66,New Zealand,West Indies,0.1,1,0,Nelson,Saxton Oval
1,66,New Zealand,West Indies,0.2,0,0,Nelson,Saxton Oval
2,66,New Zealand,West Indies,0.3,0,0,Nelson,Saxton Oval
3,66,New Zealand,West Indies,0.4,0,0,Nelson,Saxton Oval
4,66,New Zealand,West Indies,0.5,0,0,Nelson,Saxton Oval
5,66,New Zealand,West Indies,0.6,0,0,Nelson,Saxton Oval
6,66,New Zealand,West Indies,1.1,4,0,Nelson,Saxton Oval
7,66,New Zealand,West Indies,1.2,0,0,Nelson,Saxton Oval
8,66,New Zealand,West Indies,1.3,0,MJ Guptill,Nelson,Saxton Oval
9,66,New Zealand,West Indies,1.4,1,0,Nelson,Saxton Oval
10,66,New Zealand,West Indies,1.5,1,0,Nelson,Saxton Oval
11,66,New Zealand,West Indies,1.6,1,0,Nelson,Saxton Oval
12,66,New Zealand,West Indies,2.1,1,0,Nelson,Saxton Oval
13,66,New Zealand,West Indies,2.2,0,0,Nelson,Saxton Oval
14,66,New Zealand,West Indies,2.3,0,0,Nelson,Saxton Oval
15,66,New Zealand,West Indies,2.4,4,0,Nelson,Saxton Oval
16,66,New Zealand,West Indies,2.5,0,0,Nelson,Saxton Oval
17,66,New Zealand,West Indies,2.6,1,0,Nelson,Saxton Oval
18,66,New Zealand,West Indies,3.1,1,0,Nelson,Saxton Oval
19,66,New Zealand,West Indies,3.2,1,0,Nelson,Saxton Oval
20,66,New Zealand,West Indies,3.3,4,0,Nelson,Saxton Oval
21,66,New Zealand,West Indies,3.4,4,0,Nelson,Saxton Oval
22,66,New Zealand,West Indies,3.5,2,0,Nelson,Saxton Oval
23,66,New Zealand,West Indies,3.6,4,0,Nelson,Saxton Oval
24,66,New Zealand,West Indies,4.1,0,0,Nelson,Saxton Oval
25,66,New Zealand,West Indies,4.2,0,0,Nelson,Saxton Oval
26,66,New Zealand,West Indies,4.3,0,0,Nelson,Saxton Oval
27,66,New Zealand,West Indies,4.4,1,0,Nelson,Saxton Oval
28,66,New Zealand,West Indies,4.5,4,0,Nelson,Saxton Oval
29,66,New Zealand,West Indies,4.6,0,0,Nelson,Saxton Oval
30,66,New Zealand,West Indies,5.1,1,0,Nelson,Saxton Oval
31,66,New Zealand,West Indies,5.2,1,0,Nelson,Saxton Oval
32,66,New Zealand,West Indies,5.3,2,0,Nelson,Saxton Oval
33,66,New Zealand,West Indies,5.4,0,0,Nelson,Saxton Oval
34,66,New Zealand,West Indies,5.5,1,0,Nelson,Saxton Oval
35,66,New Zealand,West Indies,5.6,0,0,Nelson,Saxton Oval
36,66,New Zealand,West Indies,5.7,0,0,Nelson,Saxton Oval
37,66,New Zealand,West Indies,6.1,1,0,Nelson,Saxton Oval
38,66,New Zealand,West Indies,6.2,1,0,Nelson,Saxton Oval
39,66,New Zealand,West Indies,6.3,1,0,Nelson,Saxton Oval
40,66,New Zealand,West Indies,6.4,1,0,Nelson,Saxton Oval
41,66,New Zealand,West Indies,6.5,1,0,Nelson,Saxton Oval
42,66,New Zealand,West Indies,6.6,1,0,Nelson,Saxton Oval
43,66,New Zealand,West Indies,7.1,1,0,Nelson,Saxton Oval
44,66,New Zealand,West Indies,7.2,1,0,Nelson,Saxton Oval
45,66,New Zealand,West Indies,7.3,1,0,Nelson,Saxton Oval
46,66,New Zealand,West Indies,7.4,1,0,Nelson,Saxton Oval
47,66,New Zealand,West Indies,7.5,6,0,Nelson,Saxton Oval
48,66,New Zealand,West Indies,7.6,1,0,Nelson,Saxton Oval
49,66,New Zealand,West Indies,8.1,1,0,Nelson,Saxton Oval
50,66,New Zealand,West Indies,8.2,1,0,Nelson,Saxton Oval
51,66,New Zealand,West Indies,8.3,1,0,Nelson,Saxton Oval
52,66,New Zealand,West Indies,8.4,4,0,Nelson,Saxton Oval
53,66,New Zealand,West Indies,8.5,6,0,Nelson,Saxton Oval
54,66,New Zealand,West Indies,8.6,6,0,Nelson,Saxton Oval
55,66,New Zealand,West Indies,9.1,1,0,Nelson,Saxton Oval
56,66,New Zealand,West Indies,9.2,1,0,Nelson,Saxton Oval
57,66,New Zealand,West Indies,9.3,1,0,Nelson,Saxton Oval
58,66,New Zealand,West Indies,9.4,1,0,Nelson,Saxton Oval
59,66,New Zealand,West Indies,9.5,1,0,Nelson,Saxton Oval
60,66,New Zealand,West Indies,9.6,0,0,Nelson,Saxton Oval
61,66,New Zealand,West Indies,10.1,0,0,Nelson,Saxton Oval
62,66,New Zealand,West Indies,10.2,2,0,Nelson,Saxton Oval
63,66,New Zealand,West Indies,10.3,1,0,Nelson,Saxton Oval
64,66,New Zealand,West Indies,10.4,0,0,Nelson,Saxton Oval
65,66,New Zealand,West Indies,10.5,1,0,Nelson,Saxton Oval
66,66,New Zealand,West Indies,10.6,4,0,Nelson,Saxton Oval
67,66,New Zealand,West Indies,11.1,1,0,Nelson,Saxton Oval
68,66,New Zealand,West Indies,11.2,1,0,Nelson,Saxton Oval
69,66,New Zealand,West Indies,11.3,0,C Munro,Nelson,Saxton Oval
70,66,New Zealand,West Indies,11.4,1,0,Nelson,Saxton Oval
71,66,New Zealand,West Indies,11.5,0,0,Nelson,Saxton Oval
72,66,New Zealand,West Indies,11.6,1,0,Nelson,Saxton Oval
73,66,New Zealand,West Indies,12.1,4,0,Nelson,Saxton Oval
74,66,New Zealand,West Indies,12.2,2,0,Nelson,Saxton Oval
75,66,New Zealand,West Indies,12.3,1,0,Nelson,Saxton Oval
76,66,New Zealand,West Indies,12.4,1,0,Nelson,Saxton Oval
77,66,New Zealand,West Indies,12.5,6,0,Nelson,Saxton Oval
78,66,New Zealand,West Indies,12.6,1,0,Nelson,Saxton Oval
79,66,New Zealand,West Indies,13.1,4,0,Nelson,Saxton Oval
80,66,New Zealand,West Indies,13.2,2,0,Nelson,Saxton Oval
81,66,New Zealand,West Indies,13.3,4,0,Nelson,Saxton Oval
82,66,New Zealand,West Indies,13.4,0,GD Phillips,Nelson,Saxton Oval
83,66,New Zealand,West Indies,13.5,1,0,Nelson,Saxton Oval
84,66,New Zealand,West Indies,13.6,0,0,Nelson,Saxton Oval
85,66,New Zealand,West Indies,14.1,1,0,Nelson,Saxton Oval
86,66,New Zealand,West Indies,14.2,0,TC Bruce,Nelson,Saxton Oval
87,66,New Zealand,West Indies,14.3,1,0,Nelson,Saxton Oval
88,66,New Zealand,West Indies,14.4,1,0,Nelson,Saxton Oval
89,66,New Zealand,West Indies,14.5,1,0,Nelson,Saxton Oval
90,66,New Zealand,West Indies,14.6,1,0,Nelson,Saxton Oval
91,66,New Zealand,West Indies,15.1,4,0,Nelson,Saxton Oval
92,66,New Zealand,West Indies,15.2,1,0,Nelson,Saxton Oval
93,66,New Zealand,West Indies,15.3,4,0,Nelson,Saxton Oval
94,66,New Zealand,West Indies,15.4,1,0,Nelson,Saxton Oval
95,66,New Zealand,West Indies,15.5,1,0,Nelson,Saxton Oval
96,66,New Zealand,West Indies,15.6,1,0,Nelson,Saxton Oval
97,66,New Zealand,West Indies,16.1,1,0,Nelson,Saxton Oval
98,66,New Zealand,West Indies,16.2,1,0,Nelson,Saxton Oval
99,66,New Zealand,West Indies,16.3,2,0,Nelson,Saxton Oval
100,66,New Zealand,West Indies,16.4,1,0,Nelson,Saxton Oval
101,66,New Zealand,West Indies,16.5,6,0,Nelson,Saxton Oval
102,66,New Zealand,West Indies,16.6,2,0,Nelson,Saxton Oval
103,66,New Zealand,West Indies,17.1,0,AK Kitchen,Nelson,Saxton Oval
104,66,New Zealand,West Indies,17.2,2,0,Nelson,Saxton Oval
105,66,New Zealand,West Indies,17.3,0,0,Nelson,Saxton Oval
106,66,New Zealand,West Indies,17.4,0,0,Nelson,Saxton Oval
107,66,New Zealand,West Indies,17.5,1,0,Nelson,Saxton Oval
108,66,New Zealand,West Indies,17.6,1,0,Nelson,Saxton Oval
109,66,New Zealand,West Indies,18.1,0,0,Nelson,Saxton Oval
110,66,New Zealand,West Indies,18.2,0,LRPL Taylor,Nelson,Saxton Oval
111,66,New Zealand,West Indies,18.3,4,0,Nelson,Saxton Oval
112,66,New Zealand,West Indies,18.4,1,0,Nelson,Saxton Oval
113,66,New Zealand,West Indies,18.5,0,DAJ Bracewell,Nelson,Saxton Oval
114,66,New Zealand,West Indies,18.6,4,0,Nelson,Saxton Oval
115,66,New Zealand,West Indies,19.1,6,0,Nelson,Saxton Oval
116,66,New Zealand,West Indies,19.2,5,0,Nelson,Saxton Oval
117,66,New Zealand,West Indies,19.3,2,0,Nelson,Saxton Oval
118,66,New Zealand,West Indies,19.4,2,0,Nelson,Saxton Oval
